Level,PhysicalPower,MagicPower,Range,Size,Duration,AttackSpeed,Amount
80,0,22.60504201680667,13.613445378151246,3.655462184873947,13.613445378151246,8.319327731092425,4.983193277310915
81,0,22.789915966386502,13.773109243697464,3.689075630252098,13.773109243697464,8.361344537815114,5.033613445378141
82,0,22.974789915966333,13.932773109243682,3.722689075630249,13.932773109243682,8.403361344537803,5.084033613445368
83,0,23.159663865546165,14.0924369747899,3.7563025210084002,14.0924369747899,8.445378151260492,5.134453781512595
84,0,23.344537815125996,14.252100840336118,3.7899159663865514,14.252100840336118,8.48739495798318,5.1848739495798215
85,0,23.529411764705827,14.411764705882335,3.8235294117647025,14.411764705882335,8.52941176470587,5.235294117647048
86,0,23.71428571428566,14.571428571428553,3.8571428571428537,14.571428571428553,8.571428571428559,5.285714285714275
87,0,23.89915966386549,14.731092436974771,3.890756302521005,14.731092436974771,8.613445378151248,5.336134453781502
88,0,24.08403361344532,14.89075630252099,3.924369747899156,14.89075630252099,8.655462184873937,5.386554621848728
89,0,24.268907563025152,15.050420168067207,3.957983193277307,15.050420168067207,8.697478991596626,5.436974789915955
90,0,24.453781512604984,15.210084033613425,3.991596638655458,15.210084033613425,8.739495798319314,5.487394957983182
91,0,24.638655462184815,15.369747899159643,4.02521008403361,15.369747899159643,8.781512605042003,5.5378151260504085
92,0,24.823529411764646,15.529411764705861,4.058823529411761,15.529411764705861,8.823529411764692,5.588235294117635
93,0,25.008403361344477,15.689075630252079,4.092436974789912,15.689075630252079,8.865546218487381,5.638655462184862
94,0,25.19327731092431,15.848739495798297,4.126050420168063,15.848739495798297,8.90756302521007,5.689075630252089
95,0,25.37815126050414,16.008403361344516,4.159663865546214,16.008403361344516,8.949579831932759,5.739495798319315
96,0,25.56302521008397,16.168067226890734,4.1932773109243655,16.168067226890734,8.991596638655448,5.789915966386542
97,0,25.747899159663802,16.327731092436952,4.226890756302517,16.327731092436952,9.033613445378137,5.840336134453769
98,0,25.932773109243634,16.48739495798317,4.260504201680668,16.48739495798317,9.075630252100826,5.8907563025209955
99,0,26.117647058823465,16.647058823529388,4.294117647058819,16.647058823529388,9.117647058823515,5.941176470588222
100,0,26.302521008403296,16.806722689075606,4.32773109243697,16.806722689075606,9.159663865546204,5.991596638655449
101,0,26.487394957983128,16.966386554621824,4.361344537815121,16.966386554621824,9.201680672268893,6.042016806722676
102,0,26.67226890756296,17.126050420168042,4.394957983193272,17.126050420168042,9.243697478991582,6.092436974789902
103,0,26.85714285714279,17.28571428571426,4.4285714285714235,17.28571428571426,9.28571428571427,6.142857142857129
104,0,27.04201680672262,17.445378151260478,4.462184873949575,17.445378151260478,9.32773109243696,6.193277310924356
105,0,27.226890756302453,17.605042016806696,4.495798319327726,17.605042016806696,9.369747899159648,6.2436974789915825
106,0,27.411764705882284,17.764705882352914,4.529411764705877,17.764705882352914,9.411764705882337,6.294117647058809
107,0,27.596638655462115,17.92436974789913,4.563025210084028,17.92436974789913,9.453781512605026,6.344537815126036
108,0,27.781512605041947,18.08403361344535,4.596638655462179,18.08403361344535,9.495798319327715,6.394957983193263
109,0,27.966386554621778,18.243697478991567,4.63025210084033,18.243697478991567,9.537815126050404,6.445378151260489
110,0,28.15126050420161,18.403361344537785,4.6638655462184815,18.403361344537785,9.579831932773093,6.495798319327716
111,0,28.33613445378144,18.563025210084003,4.697478991596633,18.563025210084003,9.621848739495782,6.546218487394943
112,0,28.52100840336127,18.72268907563022,4.731092436974784,18.72268907563022,9.66386554621847,6.596638655462169
113,0,28.705882352941103,18.88235294117644,4.764705882352935,18.88235294117644,9.70588235294116,6.647058823529396
114,0,28.890756302520934,19.042016806722657,4.798319327731086,19.042016806722657,9.747899159663849,6.697478991596623
115,0,29.075630252100765,19.201680672268875,4.831932773109237,19.201680672268875,9.789915966386538,6.74789915966385
116,0,29.260504201680597,19.361344537815093,4.865546218487388,19.361344537815093,9.831932773109227,6.798319327731076
117,0,29.445378151260428,19.52100840336131,4.8991596638655395,19.52100840336131,9.873949579831915,6.848739495798303
118,0,29.63025210084026,19.68067226890753,4.932773109243691,19.68067226890753,9.915966386554604,6.89915966386553
119,0,29.81512605042009,19.840336134453747,4.966386554621842,19.840336134453747,9.957983193277293,6.949579831932756
120,0,30,20,5,20,10,7
