Level,PhysicalPower,MagicPower,Range,Size,Duration,AttackSpeed,Amount
23,17.02521008403362,0,2.663865546218488,1.5546218487394938,0,2.663865546218488,1.73949579831933
24,17.344537815126056,0,2.7394957983193287,1.5798319327731072,0,2.7394957983193287,1.7731092436974814
25,17.663865546218492,0,2.815126050420169,1.6050420168067205,0,2.815126050420169,1.8067226890756327
26,17.983193277310928,0,2.8907563025210097,1.630252100840334,0,2.8907563025210097,1.840336134453784
27,18.302521008403364,0,2.96638655462185,1.6554621848739473,0,2.96638655462185,1.8739495798319354
28,18.6218487394958,0,3.0420168067226907,1.6806722689075606,0,3.0420168067226907,1.9075630252100868
29,18.941176470588236,0,3.117647058823531,1.705882352941174,0,3.117647058823531,1.9411764705882382
30,19.26050420168067,0,3.1932773109243717,1.7310924369747873,0,3.1932773109243717,1.9747899159663895
31,19.579831932773107,0,3.2689075630252122,1.7563025210084007,0,3.2689075630252122,2.008403361344541
32,19.899159663865543,0,3.3445378151260527,1.781512605042014,0,3.3445378151260527,2.042016806722692
33,20.21848739495798,0,3.4201680672268933,1.8067226890756274,0,3.4201680672268933,2.075630252100843
34,20.537815126050415,0,3.4957983193277338,1.8319327731092407,0,3.4957983193277338,2.1092436974789943
35,20.85714285714285,0,3.5714285714285743,1.857142857142854,0,3.5714285714285743,2.1428571428571455
36,21.176470588235286,0,3.647058823529415,1.8823529411764675,0,3.647058823529415,2.1764705882352966
37,21.495798319327722,0,3.7226890756302553,1.9075630252100808,0,3.7226890756302553,2.2100840336134477
38,21.815126050420158,0,3.798319327731096,1.9327731092436942,0,3.798319327731096,2.243697478991599
39,22.134453781512594,0,3.8739495798319363,1.9579831932773075,0,3.8739495798319363,2.27731092436975
40,22.45378151260503,0,3.949579831932777,1.9831932773109209,0,3.949579831932777,2.310924369747901
41,22.773109243697466,0,4.025210084033617,2.0084033613445342,0,4.025210084033617,2.3445378151260523
42,23.0924369747899,0,4.100840336134457,2.0336134453781476,0,4.100840336134457,2.3781512605042034
43,23.411764705882337,0,4.176470588235297,2.058823529411761,0,4.176470588235297,2.4117647058823546
44,23.731092436974773,0,4.252100840336137,2.0840336134453743,0,4.252100840336137,2.4453781512605057
45,24.05042016806721,0,4.327731092436977,2.1092436974789877,0,4.327731092436977,2.478991596638657
46,24.369747899159645,0,4.403361344537817,2.134453781512601,0,4.403361344537817,2.512605042016808
47,24.68907563025208,0,4.478991596638657,2.1596638655462144,0,4.478991596638657,2.546218487394959
48,25.008403361344516,0,4.554621848739497,2.1848739495798277,0,4.554621848739497,2.5798319327731103
49,25.327731092436952,0,4.6302521008403374,2.210084033613441,0,4.6302521008403374,2.6134453781512614
50,25.647058823529388,0,4.7058823529411775,2.2352941176470544,0,4.7058823529411775,2.6470588235294126
51,25.966386554621824,0,4.781512605042018,2.260504201680668,0,4.781512605042018,2.6806722689075637
52,26.28571428571426,0,4.857142857142858,2.285714285714281,0,4.857142857142858,2.714285714285715
53,26.605042016806696,0,4.932773109243698,2.3109243697478945,0,4.932773109243698,2.747899159663866
54,26.92436974789913,0,5.008403361344538,2.336134453781508,0,5.008403361344538,2.781512605042017
55,27.243697478991567,0,5.084033613445378,2.361344537815121,0,5.084033613445378,2.8151260504201683
56,27.563025210084003,0,5.159663865546218,2.3865546218487346,0,5.159663865546218,2.8487394957983194
57,27.88235294117644,0,5.235294117647058,2.411764705882348,0,5.235294117647058,2.8823529411764706
58,28.201680672268875,0,5.310924369747898,2.4369747899159613,0,5.310924369747898,2.9159663865546217
59,28.52100840336131,0,5.386554621848738,2.4621848739495746,0,5.386554621848738,2.949579831932773
60,28.840336134453747,0,5.462184873949578,2.487394957983188,0,5.462184873949578,2.983193277310924
61,29.159663865546182,0,5.537815126050418,2.5126050420168013,0,5.537815126050418,3.016806722689075
62,29.47899159663862,0,5.613445378151258,2.5378151260504147,0,5.613445378151258,3.0504201680672263
63,29.798319327731054,0,5.689075630252098,2.563025210084028,0,5.689075630252098,3.0840336134453774
64,30.11764705882349,0,5.7647058823529385,2.5882352941176414,0,5.7647058823529385,3.1176470588235285
65,30.436974789915926,0,5.8403361344537785,2.6134453781512548,0,5.8403361344537785,3.1512605042016797
66,30.75630252100836,0,5.915966386554619,2.638655462184868,0,5.915966386554619,3.184873949579831
67,31.075630252100797,0,5.991596638655459,2.6638655462184815,0,5.991596638655459,3.218487394957982
68,31.394957983193233,0,6.067226890756299,2.689075630252095,0,6.067226890756299,3.252100840336133
69,31.71428571428567,0,6.142857142857139,2.714285714285708,0,6.142857142857139,3.2857142857142843
70,32.03361344537811,0,6.218487394957979,2.7394957983193216,0,6.218487394957979,3.3193277310924354
71,32.352941176470544,0,6.294117647058819,2.764705882352935,0,6.294117647058819,3.3529411764705865
72,32.67226890756298,0,6.369747899159659,2.7899159663865483,0,6.369747899159659,3.3865546218487377
73,32.991596638655416,0,6.445378151260499,2.8151260504201616,0,6.445378151260499,3.420168067226889
74,33.31092436974785,0,6.521008403361339,2.840336134453775,0,6.521008403361339,3.45378151260504
75,33.63025210084029,0,6.596638655462179,2.8655462184873883,0,6.596638655462179,3.487394957983191
76,33.94957983193272,0,6.672268907563019,2.8907563025210017,0,6.672268907563019,3.5210084033613422
77,34.26890756302516,0,6.747899159663859,2.915966386554615,0,6.747899159663859,3.5546218487394934
78,34.588235294117595,0,6.823529411764699,2.9411764705882284,0,6.823529411764699,3.5882352941176445
79,34.90756302521003,0,6.8991596638655395,2.9663865546218418,0,6.8991596638655395,3.6218487394957957
80,35.22689075630247,0,6.9747899159663795,2.991596638655455,0,6.9747899159663795,3.655462184873947
81,35.5462184873949,0,7.05042016806722,3.0168067226890685,0,7.05042016806722,3.689075630252098
82,35.86554621848734,0,7.12605042016806,3.042016806722682,0,7.12605042016806,3.722689075630249
83,36.184873949579774,0,7.2016806722689,3.067226890756295,0,7.2016806722689,3.7563025210084002
84,36.50420168067221,0,7.27731092436974,3.0924369747899085,0,7.27731092436974,3.7899159663865514
85,36.823529411764646,0,7.35294117647058,3.117647058823522,0,7.35294117647058,3.8235294117647025
86,37.14285714285708,0,7.42857142857142,3.1428571428571352,0,7.42857142857142,3.8571428571428537
87,37.46218487394952,0,7.50420168067226,3.1680672268907486,0,7.50420168067226,3.890756302521005
88,37.781512605041954,0,7.5798319327731,3.193277310924362,0,7.5798319327731,3.924369747899156
89,38.10084033613439,0,7.65546218487394,3.2184873949579753,0,7.65546218487394,3.957983193277307
90,38.420168067226825,0,7.73109243697478,3.2436974789915887,0,7.73109243697478,3.991596638655458
91,38.73949579831926,0,7.80672268907562,3.268907563025202,0,7.80672268907562,4.02521008403361
92,39.0588235294117,0,7.88235294117646,3.2941176470588154,0,7.88235294117646,4.058823529411761
93,39.37815126050413,0,7.9579831932773,3.3193277310924287,0,7.9579831932773,4.092436974789912
94,39.69747899159657,0,8.03361344537814,3.344537815126042,0,8.03361344537814,4.126050420168063
95,40.016806722689005,0,8.10924369747898,3.3697478991596554,0,8.10924369747898,4.159663865546214
96,40.33613445378144,0,8.18487394957982,3.394957983193269,0,8.18487394957982,4.1932773109243655
97,40.655462184873876,0,8.26050420168066,3.420168067226882,0,8.26050420168066,4.226890756302517
98,40.97478991596631,0,8.3361344537815,3.4453781512604955,0,8.3361344537815,4.260504201680668
99,41.29411764705875,0,8.41176470588234,3.470588235294109,0,8.41176470588234,4.294117647058819
100,41.613445378151184,0,8.48739495798318,3.4957983193277222,0,8.48739495798318,4.32773109243697
101,41.93277310924362,0,8.563025210084021,3.5210084033613356,0,8.563025210084021,4.361344537815121
102,42.252100840336055,0,8.638655462184861,3.546218487394949,0,8.638655462184861,4.394957983193272
103,42.57142857142849,0,8.714285714285701,3.5714285714285623,0,8.714285714285701,4.4285714285714235
104,42.89075630252093,0,8.789915966386541,3.5966386554621756,0,8.789915966386541,4.462184873949575
105,43.21008403361336,0,8.865546218487381,3.621848739495789,0,8.865546218487381,4.495798319327726
106,43.5294117647058,0,8.941176470588221,3.6470588235294024,0,8.941176470588221,4.529411764705877
107,43.848739495798235,0,9.016806722689061,3.6722689075630157,0,9.016806722689061,4.563025210084028
108,44.16806722689067,0,9.092436974789901,3.697478991596629,0,9.092436974789901,4.596638655462179
109,44.487394957983106,0,9.168067226890741,3.7226890756302424,0,9.168067226890741,4.63025210084033
110,44.80672268907554,0,9.243697478991582,3.747899159663856,0,9.243697478991582,4.6638655462184815
111,45.12605042016798,0,9.319327731092422,3.773109243697469,0,9.319327731092422,4.697478991596633
112,45.445378151260414,0,9.394957983193262,3.7983193277310825,0,9.394957983193262,4.731092436974784
113,45.76470588235285,0,9.470588235294102,3.823529411764696,0,9.470588235294102,4.764705882352935
114,46.084033613445285,0,9.546218487394942,3.848739495798309,0,9.546218487394942,4.798319327731086
115,46.40336134453772,0,9.621848739495782,3.8739495798319226,0,9.621848739495782,4.831932773109237
116,46.72268907563016,0,9.697478991596622,3.899159663865536,0,9.697478991596622,4.865546218487388
117,47.04201680672259,0,9.773109243697462,3.9243697478991493,0,9.773109243697462,4.8991596638655395
118,47.36134453781503,0,9.848739495798302,3.9495798319327626,0,9.848739495798302,4.932773109243691
119,47.680672268907465,0,9.924369747899142,3.974789915966376,0,9.924369747899142,4.966386554621842
120,48,0,10,4,0,10,5
