Level,PhysicalPower,MagicPower,Range,Size,Duration,AttackSpeed,Amount
104,0,10.4222465306465,2.94021886560685,2.86069472884446,9.32773109243697,4.94021886560685,3
105,0,10.6621419869752,2.94421655438848,2.86970540977121,9.36974789915966,4.94421655438848,3
106,0,10.9075592691211,2.94817634981532,2.87867287325544,9.41176470588235,4.94817634981532,3
107,0,11.1586254764502,2.95209896351549,2.88759773524022,9.45378151260504,4.95209896351549,3
108,0,11.4154706338548,2.95598508725715,2.89648059717524,9.49579831932773,4.95598508725715,3
109,0,11.6782277590929,2.95983539368068,2.90532204648986,9.53781512605042,4.95983539368068,3
110,0,11.9470329316763,2.96365053699745,2.91412265704643,9.5798319327731,4.96365053699745,3
111,0,12.2220253633455,2.96743115365692,2.92288298957493,9.62184873949579,4.96743115365692,3
112,0,12.5033474701656,2.9711778629839,2.93160359208994,9.66386554621848,4.9711778629839,3
113,0,12.7911449462828,2.97489126778742,2.94028500029066,9.70588235294117,4.97489126778742,3
114,0,13.0855668393777,2.97857195494284,2.94892773794491,9.74789915966386,4.97857195494284,3
115,0,13.3867656278559,2.98222049594844,2.95753231725794,9.78991596638655,4.98222049594844,3
116,0,13.6948972998151,2.98583744745803,2.96609923922659,9.83193277310924,4.98583744745803,3
117,0,14.0101214338301,2.98942335179064,2.97462899397976,9.87394957983193,4.98942335179064,3
118,0,14.3326012815967,2.99297873741851,2.98312206110559,9.91596638655462,4.99297873741851,3
119,0,14.6625038524786,2.99650411943451,2.99157890996612,9.95798319327731,4.99650411943451,3
120,0,15,3,3,10,5,3
